LATITUDE,LONGITUDE
46.03025,-115.32097
46.02889,-115.39825
46.0194,-115.40135
46.01426,-115.3541
46.00637,-115.37172
45.91216,-114.69775
45.91056,-114.68377
45.90294,-114.70066
45.53342,-112.08236
45.53173,-112.07014
45.52649,-112.09721
45.52477,-112.08491
45.87869,-115.13131
45.74736,-114.86408
44.96657,-111.36731
44.9579,-111.36977
48.54596,-115.63683
48.5444,-115.62103
48.54268,-115.60372
42.55205,-110.96142
44.48437,-121.36311
44.48256,-121.33453
44.47118,-121.36434
44.46937,-121.33563
42.68842,-111.60117
42.6866,-111.58924
42.55009,-110.94913
42.54323,-110.964
42.54128,-110.95174
38.64121,-122.52244
38.62802,-122.52484
38.62625,-122.49881
38.61283,-122.49763
38.61111,-122.47199
43.31689,-109.98978
43.3127,-109.96456
43.3079,-109.99245
38.61464,-122.4784
43.30582,-109.97992
43.3037,-109.96722
43.29683,-109.98264
44.4812,-121.35631
44.47954,-121.32758
44.46801,-121.35754
44.46638,-121.32902
41.61059,-71.67398
41.90344,-71.05873
42.54365,-71.59712
41.90616,-71.04403
41.60249,-71.43967
41.61358,-71.65829
33.10369,-86.97934
29.25979,-96.12254
30.94171,-88.01353
31.14889,-87.98311
31.14742,-87.99329
31.4101,-87.02938
31.08554,-90.61105
31.57898,-87.48931
31.93272,-89.48815
31.9311,-89.49857
31.94151,-89.49005
31.93989,-89.50047
32.14774,-90.01131
32.65009,-86.57734
32.64862,-86.58868
33.04804,-86.98016
32.45347,-91.15533
32.46265,-91.15751
33.10517,-86.96819
32.65762,-91.31915
32.66684,-91.32136
33.18521,-88.39998
33.00104,-90.36455
32.97282,-90.94159
33.3032,-90.32819
33.30148,-90.33898
33.20192,-90.95477
33.31206,-90.33022
33.46525,-90.18256
33.577,-90.18686
33.57531,-90.19756
33.68607,-89.71759
33.60593,-90.29345
33.60423,-90.30421
33.60254,-90.31497
33.61138,-90.317
33.5834,-90.89472
33.58158,-90.90586
33.59238,-90.89684
33.59056,-90.90799
33.6362,-90.97197
33.85321,-90.83884
33.85141,-90.84991
33.88885,-90.67571
33.88708,-90.68668
33.86215,-90.84095
33.85674,-90.87421
33.89774,-90.6778
33.9381,-93.15482
34.38095,-90.84438
34.37919,-90.85543
34.38986,-90.8465
34.69478,-90.21608
35.19473,-91.55888
35.19285,-91.57036
35.41676,-90.28731
35.4151,-90.29806
35.25874,-91.51001
35.46544,-90.26521
35.47418,-90.26723
35.48293,-90.26926
35.64367,-89.93459
35.9852,-89.70447
39.23956,-92.42609
38.70152,-92.92134
37.59115,-96.25594
37.03656,-97.94586
37.04166,-97.92248
35.8376,-91.02773
39.23767,-92.4378
38.5279,-97.07939
40.70904,-94.99535
41.63398,-87.13633
38.62963,-122.49334
38.62546,-122.51309
38.61186,-122.49062
38.63174,-122.45702
38.62749,-122.4766
38.6232,-122.49634
38.62244,-122.46788
38.63017,-122.5223
38.60677,-122.48248
38.6184,-122.48692
38.63385,-122.47332
42.54678,-110.96637
42.5381,-110.94653
42.54002,-110.92767
42.54858,-110.94869
42.52588,-110.96162
42.52764,-110.94415
42.5295,-110.92571
42.53627,-110.96452
42.55282,-110.95528
42.55117,-110.97236
42.68292,-111.58859
42.68125,-111.60493
42.89176,-112.1153
42.8899,-112.13195
42.89218,-112.1231
42.89044,-112.13951
44.94852,-111.3765
44.48131,-121.36322
45.4614,-115.08038
45.46308,-115.06712
45.46477,-115.05379
46.0307,-115.39415
45.46649,-115.04028
44.47176,-121.35963
44.47456,-121.34461
45.45753,-115.03749
45.4593,-115.02357
45.44684,-115.04838
44.48409,-121.34827
46.03929,-115.32632
46.02008,-115.40468
46.02181,-115.39101
46.02847,-115.33833
46.03022,-115.32448
46.00934,-115.41626
46.01105,-115.40272
46.01277,-115.38911
46.01446,-115.37572
46.01609,-115.36286
46.02122,-115.3221
46.0037,-115.38747
46.00541,-115.37388
46.00708,-115.36063
45.99554,-115.37811
45.90484,-115.00204
45.90654,-114.98836
45.87921,-115.1328
45.8809,-115.11929
45.89578,-114.99953
45.89748,-114.98582
45.87011,-115.13089
45.87177,-115.11756
45.91308,-114.70376
45.91475,-114.68984
45.90397,-114.70081
45.90565,-114.68679
45.8975,-114.69201
45.75568,-115.02034
45.7574,-115.00665
45.74535,-114.87785
45.74701,-114.86447
45.73632,-114.87501
45.73798,-114.86153
45.64716,-115.07022
45.60596,-115.10127
45.60756,-115.08849
45.47043,-115.08251
46.05437,-115.42705
46.05607,-115.41378
46.04185,-115.45227
46.04697,-115.41223
46.04871,-115.39858
46.05049,-115.3847
46.0541,-115.35646
46.05587,-115.34251
46.03796,-115.41005
46.03972,-115.39626
46.04673,-115.3411
46.02897,-115.40778
44.3914,-121.4594
44.39429,-121.44424
44.39139,-121.45418
44.39418,-121.43915
44.38175,-121.45071
44.38455,-121.4357
44.39872,-121.35951
44.34042,-121.45163
44.34333,-121.43623
44.33084,-121.44784
44.33373,-121.43257
44.32119,-121.44441
45.54028,-112.07613
45.52829,-112.09065
45.53025,-112.07154
45.5183,-112.08581
45.51996,-112.06921
45.15647,-114.7915
45.13832,-114.79295
45.13988,-114.78042
45.45112,-111.94219
45.42889,-111.95316
48.54649,-115.63473
48.54841,-115.61917
48.53731,-115.63232
48.53928,-115.61639
48.52814,-115.62991
48.5301,-115.61396
48.27872,-116.15086
47.36165,-114.68572
47.36344,-114.67057
47.35422,-114.66714
46.86356,-115.28983
46.85124,-115.31375
46.85293,-115.29997
46.96552,-114.34701
46.5654,-114.86842
46.5671,-114.85429
46.56874,-114.84067
46.55626,-114.86557
46.55799,-114.8512
46.55961,-114.83772
46.73516,-112.90526
46.73687,-112.88891
46.73864,-112.87202
46.72689,-112.88605
46.714,-112.8116
46.69851,-112.86205
46.70023,-112.84531
46.68847,-112.85954
46.39655,-114.41787
46.23367,-115.09649
46.23547,-115.08176
46.05271,-115.44012
58.83778,-137.76741
19.41626,-155.26802
19.41456,-155.28143
19.41284,-155.29501
31.15089,-87.98555
32.75983,-89.44525
35.61175,-89.94633
33.69335,-89.71902
33.44038,-88.57355
32.76197,-89.4325
40.55241,-89.92599
39.84397,-107.06335
39.83131,-107.08126
39.83314,-107.06183
39.83505,-107.04163
39.81399,-107.14954
39.8189,-107.09689
39.82062,-107.0785
39.82237,-107.05973
39.82422,-107.0399
39.8117,-107.05656
35.59752,-118.58758
38.62505,-122.47549
33.41557,-110.86034
38.61845,-122.5038
38.63829,-122.4833
38.63173,-122.51151
38.65209,-122.4887
38.6459,-122.5154
38.6391,-122.54478
38.65482,-122.49559
38.64856,-122.52201
39.83583,-107.06988
39.83763,-107.04932
46.00978,-115.41843
46.03477,-115.30898
46.03297,-115.32125
46.03117,-115.33356
46.02028,-115.40871
46.04469,-115.31833
46.03204,-115.40545
46.05153,-115.33366
46.04971,-115.34618
46.0602,-115.33646
46.05838,-115.34893
46.05479,-115.37366
46.05301,-115.38599
46.05119,-115.39844
46.06346,-115.37647
46.05803,-115.41378
46.23484,-115.08118
46.23306,-115.0936
46.24351,-115.08377
46.24173,-115.09624
46.55461,-115.12325
46.97394,-114.35665
46.86196,-115.30136
46.87241,-115.2913
47.3668,-114.67474
47.35989,-114.72596
48.53495,-115.61945
48.53312,-115.63255
48.54362,-115.62224
48.54179,-115.63534
48.55228,-115.62504
48.55045,-115.63813
42.50895,-110.92184
42.51657,-110.93704
43.30593,-109.88119
43.3043,-109.89632
43.29656,-109.96844
43.30945,-109.87117
43.30778,-109.8875
43.30626,-109.90224
43.30029,-109.96004
43.29878,-109.97458
43.31755,-109.88854
43.31596,-109.90387
43.30841,-109.97655
43.30693,-109.99073
43.30548,-110.00466
43.3273,-109.88972
43.32569,-109.90524
43.31659,-109.99251
43.31512,-110.00645
43.33546,-109.90634
43.11872,-113.18929
43.13065,-113.16765
43.12904,-113.17959
43.12744,-113.19153
45.14536,-114.78973
45.16445,-114.78245
45.52804,-112.06454
45.52645,-112.07792
45.52478,-112.09196
45.52325,-112.10492
45.52176,-112.11759
45.53706,-112.06712
45.53537,-112.08126
45.54401,-112.07636
45.74734,-114.86721
45.74557,-114.87962
45.75601,-114.86976
45.75425,-114.88214
45.90165,-114.68546
45.89991,-114.69789
45.91032,-114.68799
45.90858,-114.70042
45.91899,-114.69052
45.91725,-114.70296
45.87831,-115.10616
45.87653,-115.11867
45.9062,-114.99094
45.90443,-115.00337
45.88656,-115.12804
46.00838,-115.36569
46.02249,-115.33089
46.01342,-115.39352
46.0116,-115.40595
19.41619,-155.29187
19.39952,-155.27927
19.39823,-155.28906
19.41108,-155.26105
19.4098,-155.2708
19.40852,-155.28053
19.40722,-155.29039
19.40593,-155.30022
19.4188,-155.27213
19.4175,-155.28197
39.82141,-107.05064
43.32539,-109.90553
43.32372,-109.87569
43.31748,-109.87918
43.30959,-109.98311
39.84552,-107.06468
39.84385,-107.04744
39.83425,-107.06587
39.83262,-107.049
33.42615,-110.85974
48.54263,-115.6272
48.53805,-115.60539
48.55304,-115.6225
46.56499,-114.82634
46.57006,-114.84892
47.55802,-123.41193
46.05272,-115.32246
46.04748,-115.2991
46.03682,-115.30727
46.01944,-115.39564
44.3844,-121.45016
44.38214,-121.43698
44.37544,-121.45312
44.3732,-121.44006
44.36649,-121.4561
44.36425,-121.44312
44.3307,-121.46819
44.32845,-121.45518
38.64154,-122.48163
38.64395,-122.49515
38.62987,-122.47164
36.86572,-119.02889
19.4095,-155.2686
19.4081,-155.2594
19.40357,-155.28845
19.40217,-155.27925
19.42102,-155.2856
19.41962,-155.27635
19.41822,-155.26715
19.41683,-155.25795
19.41229,-155.28702
19.41089,-155.2778
42.5569,-110.97219
45.58229,-107.73143
41.66837,-93.59013
34.36727,-90.82564
33.33417,-90.55035
33.33495,-90.55508
33.18918,-91.50917
32.30667,-91.19221
32.09124,-92.56596
32.80879,-96.89153
32.31881,-95.5659
31.88014,-96.39576
31.87742,-96.381
31.87204,-96.38808
31.18494,-94.46497
31.18097,-94.44489
31.17303,-94.46819
31.16903,-94.44804
29.7868,-94.88625
32.30622,-91.19775
34.36052,-90.79553
37.76257,-93.11322
36.67704,-96.77619
34.58652,-91.82514
27.68061,-99.46495
48.53274,-115.63625
45.74456,-114.85708
45.7485,-114.87666
45.75002,-114.87086
46.05064,-115.38841
46.02961,-115.31084
46.04356,-115.32464
47.54037,-123.30901
47.56982,-122.36575
46.54472,-115.12926
46.55816,-114.83433
46.73017,-112.88091
45.5751,-107.719
45.58779,-107.76556
45.57991,-107.76495
48.85891,-117.98045
48.52937,-115.61802
48.53879,-115.61288
48.5422,-115.63136
48.55178,-115.6272
48.55185,-115.62067
42.54867,-110.94212
42.54753,-110.93739
42.55714,-110.97489
43.29319,-109.97033
43.30242,-110.00639
43.28961,-109.96806
43.29908,-110.00419
43.31379,-109.99734
45.46287,-115.03841
45.47075,-115.07726
38.63677,-122.4856
38.64219,-122.52063
36.86244,-119.03076
36.86552,-119.04721
36.66658,-78.93691
19.40053,-155.27687
19.41101,-155.28566
19.40186,-155.28697
19.41749,-155.26419
19.40834,-155.26549
19.41883,-155.27428
19.40968,-155.2756
31.91253,-94.1453
29.79518,-92.11681
29.61534,-95.82576
29.62437,-95.82735
30.5929,-93.05775
32.31646,-91.18566
32.31339,-91.20216
34.24032,-91.71642
34.48477,-97.11449
48.54031,-115.61079
43.31816,-109.86575
43.31368,-109.88564
43.32511,-109.89187
43.32021,-109.91364
44.94775,-111.36961
44.94171,-111.39574
44.93556,-111.36996
44.94793,-111.37441
45.89563,-114.68858
45.91048,-114.69224
45.89902,-114.97771
45.89786,-114.9859
46.04284,-115.40468
46.72778,-112.87822
46.72011,-112.90962
48.52824,-115.63701
48.54163,-115.64435
48.53185,-115.64261
36.87741,-119.03112
36.86066,-119.05345
36.85456,-119.04234
36.86695,-119.02705
36.86531,-119.04339
36.86363,-119.06009
36.87576,-119.04752
36.8861,-119.05244
38.11835,-119.90958
36.86414,-119.02068
36.8624,-119.03703
46.54825,-115.1238
43.46942,-122.24854
43.46764,-122.26425
43.47135,-122.23857
43.4697,-122.25387
43.46789,-122.2706
45.46154,-115.06333
45.45968,-115.10478
45.74678,-115.00596
45.7448,-115.01335
46.5593,-114.85789
46.52852,-115.12833
46.54394,-115.12753
38.89329,-122.52969
46.56899,-114.86694
46.72673,-112.89213
46.73022,-112.90074
47.54793,-123.41922
46.5536,-114.86076
38.89478,-122.51786
46.21689,-115.12952
46.53285,-115.12384
46.5309,-115.17013
19.40105,-155.28241
19.40342,-155.29033
31.35028,-96.17498
35.42673,-95.94026
32.45433,-97.04467
31.35175,-96.16471
31.70222,-92.99432
29.62678,-95.82626
46.55406,-115.11285
48.5372,-115.63072
46.03948,-115.33285
46.01145,-115.42977
46.73271,-112.86252
46.72173,-112.9049
46.04176,-115.39028
46.7468,-112.87035
46.05616,-115.40584
46.02654,-115.32455
46.73161,-112.8666
46.72021,-112.90959
46.7457,-112.87441
46.04344,-115.39559
46.05745,-115.41235
46.21639,-115.0558
46.24953,-115.08812
46.57579,-114.82047
46.56007,-114.87641
46.24431,-115.02238
46.23011,-115.07246
46.21772,-115.11603
46.24638,-115.08013
46.23189,-115.02134
46.21911,-115.06542
46.02466,-115.31895
48.03461,-102.87505
46.24765,-115.03063
46.23311,-115.08094
46.55006,-115.10588
36.85892,-119.02551
36.86043,-119.01275
36.87099,-119.00368
36.86966,-119.01508
36.86824,-119.02721
36.86679,-119.0395
36.86536,-119.05167
36.88015,-119.0065
36.8788,-119.01804
36.8774,-119.02996
36.87597,-119.04213
36.88547,-119.01456
36.88414,-119.02607
36.88134,-119.0505
36.89458,-119.01805
36.89325,-119.02966
36.89189,-119.04146
36.89052,-119.05329
36.90258,-119.03106
43.47188,-122.27067
43.48403,-122.25365
43.48243,-122.26651
43.4808,-122.27963
43.47922,-122.29223
43.49291,-122.25576
43.49134,-122.26827
43.48973,-122.28117
47.55198,-123.41286
44.36202,-121.46198
44.37116,-121.46416
44.5017,-121.37472
44.50009,-121.38844
44.50942,-121.36872
44.50786,-121.38248
45.74856,-114.8624
46.00152,-115.38879
46.01468,-115.38685
46.01281,-115.41729
46.03119,-115.33022
46.02763,-115.38811
46.02562,-115.42028
46.04454,-115.32635
46.04278,-115.33275
46.05614,-115.32789
46.05223,-115.39548
46.04878,-115.45487
46.06376,-115.42119
46.22728,-115.06701
46.22536,-115.09958
46.24059,-115.06692
46.23854,-115.1011
46.22546,-115.04457
46.22395,-115.07323
46.239,-115.04021
46.23732,-115.07174
46.23537,-115.10768
46.55966,-114.84519
46.54437,-115.12618
46.5745,-114.8203
46.57292,-114.84968
46.73699,-112.87199
39.49009,-84.38102
41.12083,-85.34445
41.48734,-90.82867
37.25117,-87.25459
35.61564,-89.94049
32.64354,-86.19343
46.73182,-112.87822
46.06299,-115.39825
46.05766,-115.33691
46.05578,-115.31535
46.04424,-115.31402
46.02858,-115.39832
46.03085,-115.40456
46.0291,-115.38502
46.0197,-115.40818
46.01784,-115.38734
46.0063,-115.3866
45.9093,-114.69247
45.86161,-115.05177
45.75475,-114.87109
43.48062,-122.24371
43.3103,-109.86794
43.32071,-109.87749
43.32767,-109.8634
43.3294,-109.87527
43.33112,-109.88709
43.33809,-109.87296
43.33982,-109.88487
43.34155,-109.89675
43.35197,-109.90637
43.31899,-109.86571
43.31021,-109.9918
43.30848,-109.97978
43.30326,-110.00619
43.30153,-109.99413
43.2998,-109.98212
43.29807,-109.97016
43.29243,-110.01468
43.29067,-110.00261
43.28891,-109.99059
43.28719,-109.97867
43.49031,-122.28815
43.48867,-122.23928
36.87252,-119.00409
38.72059,-112.50232
36.90149,-119.03382
36.89917,-119.00555
36.90125,-119.04316
36.89864,-119.01396
36.86045,-119.01061
43.47302,-122.23546
43.49576,-122.26192
43.48306,-122.27404
19.41978,-155.29343
19.41214,-155.25703
19.41962,-155.25929
39.08341,-83.90148
37.60973,-77.02245
37.60494,-76.99979
38.75641,-84.99578
40.55568,-75.62272
41.63634,-87.14062
39.81068,-80.13445
41.63478,-87.12634
39.28414,-80.32639
39.24767,-84.14597
36.42245,-85.67995
34.45168,-82.68102
34.45374,-82.69321
36.03957,-87.32578
35.63468,-86.74744
34.82825,-84.75792
33.44337,-88.56594
34.43951,-81.89394
36.79246,-85.08893
36.24843,-83.20407
35.8283,-80.84626
36.45476,-84.85739
35.79062,-80.92296
36.16723,-83.39497
32.62466,-81.98737
34.22751,-84.75957
34.63785,-87.08453
34.40962,-84.93367
33.32568,-87.9034
34.65132,-84.99529
32.5406,-85.49745
31.17551,-94.50052
30.31937,-85.91979
30.93657,-88.01345
30.81815,-87.07733
30.81957,-87.08752
30.82836,-87.08592
30.79898,-83.27415
30.80107,-83.2866
32.2253,-93.00007
31.17385,-84.21103
31.26595,-84.43295
32.26468,-86.72936
32.54984,-87.88488
32.8447,-87.81438
32.85231,-87.80173
32.85374,-87.81279
32.86278,-87.8112
32.94881,-88.40999
32.95469,-88.4023
32.23478,-82.60036
32.23701,-82.6133
32.10541,-81.22331
33.24841,-88.67872
32.3898,-82.53783
32.39953,-82.53548
32.40178,-82.54852
32.42121,-82.5438
33.25725,-87.51752
48.54433,-115.63184
47.23067,-96.98363
47.24862,-97.00392
43.28979,-109.96425
43.28392,-109.99226
43.27651,-110.00778
46.7364,-112.8735
46.73472,-112.85375
45.90625,-114.70966
45.90446,-114.68514
45.90102,-114.98203
45.85379,-115.0716
45.85208,-115.04735
45.75961,-115.01761
44.95034,-111.34808
43.2947,-110.00381
43.29302,-109.99031
43.29141,-109.97729
43.28559,-110.00571
32.74266,-114.3483
32.74117,-114.33514
36.86578,-118.97991
36.8639,-119.02085
36.86776,-119.01174
38.71286,-112.50032
38.7145,-112.5145
36.86169,-118.98853
33.6316,-109.21709
43.42212,-70.54341
31.04411,-84.52278
32.22448,-82.57392
32.2289,-82.60685
32.23914,-82.59818
32.23768,-82.60858
31.85603,-84.84473
30.81747,-87.08759
31.81219,-82.54802
33.82217,-90.65861
32.39311,-82.54962
31.18308,-89.73247
33.00617,-79.87926
33.00459,-79.89256
32.16943,-85.77345
32.10032,-86.79337
32.1015,-86.79897
32.80234,-82.85429
32.98159,-91.95406
32.89933,-90.83257
35.08092,-80.00269
33.69258,-90.83283
33.68821,-90.85369
33.6174,-91.43712
33.6171,-91.44164
32.25605,-86.738
33.81797,-90.67883
33.40418,-93.74775
33.41861,-93.75269
34.02139,-91.49432
39.66722,-83.26224
41.45856,-81.67896
41.63731,-87.13792
41.60624,-90.61287
32.85833,-90.84325
32.86286,-90.82164
33.03953,-89.67532
32.32356,-91.46421
32.32695,-91.46077
33.20932,-85.77149
32.94318,-86.78551
31.93972,-91.37646
31.94346,-91.37269
44.86028,-91.47335
44.854,-93.65617
42.52284,-96.4878
33.62935,-109.21697
43.46798,-122.28445
43.48951,-122.29951
43.46841,-122.32368
43.47766,-122.28645
43.48421,-122.26012
43.47118,-122.25199
44.94333,-111.35911
44.94506,-111.3469
45.85357,-115.06564
43.47124,-122.33096
43.48069,-122.29384
43.48791,-122.26543
43.47467,-122.25818
46.04963,-115.44977
43.48079,-122.33475
46.39404,-114.41515
46.86142,-115.30484
42.68188,-111.59579
48.53344,-115.62494
48.54226,-115.62833
47.93466,-113.14666
47.37444,-114.70689
31.46634,-82.23657
32.22871,-82.5851
34.84491,-80.16609
37.91137,-81.53214
41.46658,-81.67029
41.36673,-84.92358
30.97628,-94.83369
30.97401,-94.87204
43.3459,-109.89493
43.33545,-109.90424
43.33721,-109.89236
43.28267,-110.01493
43.2845,-110.00266
42.68913,-111.59376
43.27298,-110.00624
46.56266,-114.85897
46.56578,-114.84181
46.56892,-114.82457
46.73238,-112.90623
46.71884,-112.8149
46.70321,-112.85232
46.70551,-112.83826
46.69426,-112.84895
45.90222,-114.69847
43.48317,-122.37228
43.49516,-122.3278
43.50858,-122.27792
43.46851,-122.362
43.48179,-122.31292
43.45423,-122.35036
43.46802,-122.29959
43.43921,-122.34145
43.4538,-122.28795
43.46416,-122.24982
43.47701,-122.35866
43.48876,-122.31419
43.45145,-122.38937
43.46246,-122.34791
43.47593,-122.29707
45.16508,-114.78341
43.43604,-122.38172
43.44815,-122.3363
43.46141,-122.28645
43.43321,-122.32708
45.52392,-112.1208
45.52615,-112.1069
45.52843,-112.09266
43.34414,-109.90688
47.936,-113.14761
48.54672,-115.63231
48.53713,-115.62832
48.53984,-115.61364
43.487,-122.33034
41.53552,-123.55315
41.52901,-123.56064
43.44155,-122.335
43.45657,-122.33607
43.45513,-122.36994
43.4718,-122.33283
43.4702,-122.36946
43.45535,-122.34096
43.47053,-122.33776
43.48569,-122.33546
30.97838,-94.84602
30.98054,-94.85838
45.52596,-112.10036
45.53638,-112.09657
45.53038,-112.09441
48.54604,-115.61021
43.48459,-122.298
43.48279,-122.28299
43.48123,-122.26994
43.47969,-122.25713
43.478,-122.24315
43.49413,-122.29713
43.49076,-122.2691
43.48911,-122.25541
43.48739,-122.24108
43.4882,-122.32825
43.48642,-122.31332
41.55785,-123.55295
41.55629,-123.53947
41.54654,-123.54117
41.54504,-123.52814
41.5382,-123.55511
41.53679,-123.5428
41.53531,-123.53003
40.91217,-122.85049
40.91076,-122.83899
40.903,-122.85354
40.90157,-122.84195
36.91775,-119.08032
36.9159,-119.06933
36.91397,-119.05785
36.90677,-119.07056
36.9049,-119.05944
43.50533,-122.30997
43.50365,-122.29601
43.50194,-122.2818
43.50022,-122.26755
43.49763,-122.32629
43.49591,-122.31199
43.4924,-122.28268
36.92501,-119.06802
36.92308,-119.05651
43.47631,-122.2291
43.47874,-122.33001
43.47693,-122.31471
43.47504,-122.29883
43.47332,-122.28434
43.47179,-122.27165
43.47024,-122.25866
43.46849,-122.24404
43.46688,-122.23067
43.47092,-122.34546
43.46922,-122.33109
43.46755,-122.317
43.46573,-122.30161
43.4639,-122.28616
43.4623,-122.27272
43.46608,-122.35209
43.46418,-122.3368
43.46246,-122.32273
43.46073,-122.30858
43.45877,-122.29287
43.45472,-122.33846
43.45291,-122.3237
43.4513,-122.31044
43.44938,-122.29493
43.43821,-122.28242
19.41851,-155.27859
19.41666,-155.26338
41.60294,-71.43233
45.27228,-95.01659
43.20259,-89.33072
42.82515,-87.95551
43.18685,-90.42774
42.60162,-88.72084
42.24788,-88.89397
41.63412,-87.14543
41.63044,-87.12686
44.4679,-88.09345
44.89277,-89.51142
41.61073,-90.60112
41.67262,-90.04062
41.6796,-90.02419
47.53442,-92.26222
44.89502,-89.52489
45.91299,-91.74615
47.53265,-92.24924
44.47862,-87.92016
44.32862,-88.18176
44.86152,-91.47216
40.73183,-93.16686
41.50918,-93.60428
32.90356,-92.76967
32.90145,-92.75727
32.89932,-92.74481
31.66418,-87.14816
31.51058,-86.51841
31.5035,-86.48673
31.40718,-86.1295
31.41047,-86.13544
31.40287,-86.10104
31.43143,-87.70541
31.65988,-89.17179
30.92663,-86.7721
31.14405,-87.9793
31.93064,-92.228
32.36077,-95.35997
32.35923,-95.34957
31.13558,-88.57
31.13071,-88.54618
31.03433,-89.25159
31.02998,-89.23013
32.07972,-95.20428
31.56466,-92.14925
31.09376,-90.62153
31.0904,-90.6041
31.09191,-90.60941
31.86061,-96.3708
31.30191,-93.13584
31.47187,-95.5311
31.46216,-95.53967
31.64583,-97.13848
36.88914,-93.80935
36.89082,-93.82038
36.69024,-92.49412
37.30392,-95.26321
35.92704,-87.28362
37.42587,-95.41257
37.13189,-92.35213
37.13387,-92.36419
37.38784,-93.74157
37.41446,-93.91858
37.41611,-93.92963
36.79092,-90.0907
36.7899,-90.1014
37.66356,-95.1271
37.86227,-92.84609
37.86409,-92.85757
38.6314,-95.79982
39.15346,-95.70733
38.85551,-92.89977
39.28877,-93.00414
38.87972,-90.04901
40.86161,-90.96925
30.71737,-92.97962
26.12098,-98.01629
27.82081,-99.42083
28.5248,-98.05453
28.7745,-96.75719
29.42864,-98.82748
29.78897,-94.8911
30.19507,-95.72958
30.89106,-100.43215
30.89263,-100.44589
31.17729,-96.55497
30.64211,-93.08237
30.64427,-93.09498
30.97838,-94.85342
30.86748,-93.75513
30.86939,-93.76677
30.87681,-93.75309
30.87873,-93.76477
45.52063,-112.1089
44.93801,-111.36253
46.84391,-121.39899
45.6507,-115.06048
45.74011,-114.8571
45.74214,-114.86973
45.76471,-115.01076
45.90746,-114.97331
46.03738,-115.44444
46.04805,-115.45437
46.05672,-115.45127
45.47377,-115.06236
45.47575,-115.0749
48.54666,-115.62591
48.53798,-115.62868
48.53613,-115.61564
43.44011,-122.28954
41.55669,-123.55491
41.55516,-123.53894
43.45024,-122.28746
41.52176,-123.52823
40.90619,-122.83861
41.54451,-123.5405
41.5338,-123.54147
41.5232,-123.54364
39.73371,-75.41697
37.0443,-78.72958
38.07323,-77.09755
38.07918,-77.10441
39.49585,-75.0152
39.79073,-75.11233
34.86445,-79.96782
35.03411,-79.8488
35.02546,-79.88429
19.40904,-155.28867
19.40685,-155.26797
35.90844,-90.45235
30.40413,-85.91667
30.41628,-85.91822
31.0551,-91.02084
30.87219,-93.75948
32.12783,-86.80634
31.55411,-92.14958
31.65583,-91.48173
32.61878,-89.80236
32.61722,-89.81512
32.62157,-89.80975
32.86541,-89.19037
31.86111,-96.37415
34.92572,-89.70072
34.92544,-89.69173
35.43884,-90.2829
35.90685,-90.46586
35.43727,-90.29642
37.1252,-92.36311
44.89165,-98.54254
39.21033,-96.86728
39.21418,-96.84377
39.20348,-96.84666
39.20538,-96.83491
39.1889,-96.87953
37.92334,-96.47943
39.1908,-96.86776
39.19271,-96.856
39.07249,-95.29646
38.24685,-94.87882
36.68393,-92.49274
36.69291,-92.49461
36.55722,-94.70023
36.66066,-94.20514
37.38831,-93.89432
37.41143,-93.92221
37.42018,-93.92419
37.63955,-92.44378
36.81125,-98.19227
37.29711,-97.69203
37.83934,-96.14146
37.83751,-96.15283
37.84818,-96.14372
37.84635,-96.1551
37.92521,-96.46788
48.48625,-97.74467
36.91968,-119.07433
43.47104,-122.32223
43.45546,-122.34898
43.45743,-122.3363
43.45934,-122.3242
43.46881,-122.26396
43.47069,-122.252
43.47258,-122.23995
43.44674,-122.3463
43.4601,-122.26128
43.46201,-122.24908
43.46391,-122.23693
43.45333,-122.24613
41.54638,-123.56277
41.54864,-123.54977
41.53941,-123.54711
41.52589,-123.56883
43.47781,-122.3372
41.53019,-123.54435
41.53223,-123.53271
41.51863,-123.55492
41.52081,-123.5425
41.52296,-123.53024
43.49612,-122.27921
43.49231,-122.30336
43.49037,-122.31563
43.48843,-122.32787
43.4865,-122.34003
47.50777,-123.37907
47.53699,-123.30763
41.52806,-123.55648
43.47974,-122.32505
48.5399,-115.63602
63.20067,-143.11176
63.20368,-143.12451
63.21561,-143.13158
34.03954,-85.74497
35.22905,-93.73468
35.93248,-89.7117
36.69069,-92.49557
30.94521,-88.01369
30.94136,-89.5995
31.151,-87.98771
32.23751,-88.27602
37.75682,-93.94166
37.92147,-94.73801
40.58702,-93.39807
41.63738,-87.1304
45.90678,-106.56783
45.90389,-106.55995
45.9154,-106.53371
45.91233,-106.52578
36.9081,-119.06674
36.91529,-119.07428
36.92653,-119.06271
36.92451,-119.07538
36.92257,-119.0875
36.91734,-119.06156
43.47271,-122.2393
43.47037,-122.25294
43.46813,-122.26603
43.46364,-122.29218
43.45866,-122.32104
43.45633,-122.33455
43.45362,-122.35011
43.47014,-122.31119
43.46774,-122.32515
43.4654,-122.33877
43.46285,-122.35352
43.49561,-122.27679
43.48603,-122.33282
45.90893,-106.54542
47.57209,-116.18702
47.57273,-122.37041
47.50999,-123.38443
48.54186,-115.62449
47.5528,-123.41589
48.22472,-120.81036
48.22289,-120.82339
43.46602,-122.27834
41.54457,-123.53171
41.55488,-123.53447
41.55048,-123.53798
41.5607,-123.54124
43.4338,-122.32104
43.44535,-122.31069
