DEP_Code,Name,Street_Add,Town_City,Type,Zip Code,tons,Lat,Long,X_Coord,Y_Coord,Status,Score
R185,redacted,redacted,East Bridgewater,R,,15,42.02021298,70.9810474,242980.4312,863445.0916,M,100
R1667,redacted,redacted,Braintree,R,,30,42.22054,71.02812,238958.7543,885672.7993,M,100
R3013,redacted,redacted,Burlington,R,,55.5,42.4757479,71.213819,223532.2804,913952.1293,M,100
R1668,redacted,redacted,East Bridgewater,R,,30,42.02021298,70.9810474,242980.4312,863445.0916,M,100
R1921,redacted,redacted,Newton,R,,31.5,42.36127423,71.203099,224458.0255,901239.6789,M,81
F394,redacted,redacted,Weymouth,F,,,42.18877465,70.9680529,243939.8809,882173.7672,M,100
G239,redacted,redacted,Chelsea,G,,45,42.3949687,71.0394427,237919.3393,905042.1731,M,100
R3098,redacted,redacted,NEWTON CENTER,R,,60,42.33079213,71.1931827,225287.0851,897856.7493,M,51
R186,redacted,redacted,Newton,R,,15,42.36038183,71.2018166,224564.0082,901140.9231,M,100
W225,redacted,redacted,Mansfield,W,,,42.22779071,72.3615469,128879.0422,886729.585,T,66
G240,redacted,redacted,Greenfield,G,,30,42.5929203,72.5980944,109875.0639,927508.4923,M,100
F395,redacted,redacted,Somerville,F,,,42.39369432,71.0911509,233662.7265,904878.9225,M,100
R2419,redacted,redacted,Groton,R,,42,42.59688721,71.5548924,195494.9202,927370.462,M,100
F396,redacted,redacted,Boston,F,,,42.358507,71.0627886,236017.9644,900982.0475,T,100
W226,redacted,redacted,East Freetown,W,,,41.77826962,70.9317713,247240.5167,836599.2897,M,66
F397,redacted,redacted,Boston,F,,,42.3516708,71.0374269,238111.3875,900233.7367,M,26
IH113,redacted,redacted,PLYMOUTH,IH,,96.74325,41.94454246,70.6452082,270878.6194,855264.7882,M,100
R3099,redacted,redacted,Westminster,R,,60,42.54682804,71.9140148,165994.5146,921890.8283,M,100
R187,redacted,redacted,Boston,R,,15,42.3347933,71.0374182,238122.2715,898359.0768,M,100
F398,redacted,redacted,Lawrence,F,,,42.68980651,71.1826371,226007.8407,937739.3534,M,100
F399,redacted,redacted,Haverhill,F,,,42.78312064,71.088748,233652.0027,948138.2248,M,100
R2169,redacted,redacted,Hull,R,,37.5,42.26935588,70.8547409,253231.805,891188.5647,M,100
R3624,redacted,redacted,Haverhill,R,,105,42.74650021,71.109612,231963.3708,944062.0954,M,100
R1669,redacted,redacted,Waltham,R,,30,42.37625,71.2426337,221196.2419,902892.5531,M,100
R2420,redacted,redacted,Newburyport,R,,42,42.8109773,70.8765622,250991.9043,951338.0723,M,100
R2617,redacted,redacted,Somerville,R,,45,42.39560204,71.1220241,231119.8519,905079.1009,M,100
R188,redacted,redacted,Marlborough,R,,15,42.35080678,71.5016957,199860.287,900034.424,M,100
R422,redacted,redacted,Springfield,R,,16.5,42.1402673,72.502428,117135.5189,877135.8466,M,100
R1131,redacted,redacted,Boston,R,,22.5,42.34827811,71.0873529,233999.8388,899835.7886,M,100
R629,redacted,redacted,Newton,R,,18,42.34885051,71.1876386,225736.6676,899864.2516,M,100
R1670,redacted,redacted,Jamaica Plain,R,,30,42.31089157,71.1145981,231773.7653,895672.5808,M,100
F400,redacted,redacted,Rehoboth,F,,,41.80154142,71.2762351,218596.3547,839051.0817,M,100
F401,redacted,redacted,Grafton,F,,,42.2254143,71.7270472,181256.1876,886131.3869,M,100
R2950,redacted,redacted,Brewster,R,,52.5,41.7680536,70.0573677,319949.6749,836321.6546,M,100
R2618,redacted,redacted,Whitinsville,R,,45,42.12651167,71.6466154,187877.317,875131.4689,M,100
R3594,redacted,redacted,Amherst,R,,97.5,42.37670905,72.5198854,116006.5048,903413.727,M,100
R1671,redacted,redacted,Nantucket,R,,30,41.28395017,70.0971984,317522.4547,782505.2277,M,100
R2398,redacted,redacted,Somerset,R,,40.5,41.73415541,71.1757948,226972.0272,831593.5193,M,100
R3328,redacted,redacted,Somerville,R,,75,42.3745567,71.0912983,233660.7798,902753.1323,M,100
R189,redacted,redacted,Greenfield,R,,15,42.60072717,72.5869357,110801.9068,928363.9071,M,100
R846,redacted,redacted,Acton,R,,19.5,42.46817874,71.4562383,203598.9019,913072.7953,M,100
G241,redacted,redacted,Northborough,G,,46.5,42.30914557,71.6562109,187121.0814,895418.6533,M,100
G242,redacted,redacted,Shrewsbury,G,,37.5,42.29540003,71.7028876,183269.1577,893899.9673,M,100
F402,redacted,redacted,Uxbridge,F,,,42.07696182,71.6304182,189208.1453,869625.724,M,100
R907,redacted,redacted,Boston,R,,21,42.35098713,71.0598804,236261.856,900148.0085,M,100
W227,redacted,redacted,Gloucester,W,,,42.61529044,70.6504972,269698.0677,929760.3957,M,100
F403,redacted,redacted,Hamilton,F,,,42.62092698,70.8206403,255733.898,930261.4,M,100
R1672,redacted,redacted,NORTH DARTMOUTH,R,,30,41.66831692,70.991297,242364.656,824356.0588,M,63
W228,redacted,redacted,New Bedford,W,,,42.26027135,71.4625698,203088.3437,889978.834,T,66
F404,redacted,redacted,Boston,F,,,42.35116634,71.05621,236564.1574,900169.4814,M,100
R2170,redacted,redacted,Sturbridge,R,,37.5,42.0904299,72.0666694,153119.4582,871269.1178,M,100
R3749,redacted,redacted,Holyoke,R,,150,42.17183713,72.6402621,105789.1436,880785.1813,M,100
F405,redacted,redacted,Carver,F,,,41.87059681,70.7278232,264102.7992,846986.7218,M,100
G243,redacted,redacted,Quincy,G,,105,42.24133529,70.9912536,241988.6603,888000.0671,M,100
R908,redacted,redacted,Beverly,R,,21,42.54952495,70.8779362,251091.3388,922294.183,M,100
R630,redacted,redacted,Abington,R,,18,42.14272333,70.9531308,245205.2573,877066.6277,M,100
R190,redacted,redacted,BROOKLINE,R,,15,42.35177454,71.1220155,231142.1333,900210.9204,M,100
F406,redacted,redacted,Dedham,F,,,42.24794368,71.1544863,228513.5965,888666.6186,M,100
R191,redacted,redacted,Newton,R,,15,42.3523032,71.2037038,224411.664,900243.0392,M,61
F407,redacted,redacted,Georgetown,F,,,42.72555528,70.9592104,244292.2464,941802.6188,M,100
R631,redacted,redacted,Boston,R,,18,42.3491756,71.0840709,234269.7733,899936.7914,M,100
F408,redacted,redacted,Greenfield,F,,,42.60269736,72.6069643,109161.2133,928603.8825,M,100
IH355,redacted,redacted,FRAMINGHAM,IH,,40.734,42.2901431,71.4289118,205862.6793,893298.5971,M,100
W229,redacted,redacted,Boston,W,,,42.32909708,71.0660727,235764.0403,897713.9614,M,66
W230,redacted,redacted,Chelsea,W,,,42.59115129,72.2179425,141073.0477,926979.8433,T,66
R1132,redacted,redacted,Cambridge,R,,22.5,42.389236,71.1198357,231303.181,904372.7846,M,100
R2619,redacted,redacted,Boston,R,,45,42.3502498,71.0767623,234871.3556,900059.0708,M,100
F409,redacted,redacted,West Springfield,F,,,42.10034317,72.6219028,107201.4947,872824.7714,M,100
F410,redacted,redacted,Chelsea,F,,,42.39245648,71.0403818,237843.5255,904762.7091,M,100
R1447,redacted,redacted,Beverly,R,,27,42.56198854,70.8132838,256390.1137,923719.3602,M,100
W231,redacted,redacted,Franklin,W,,,42.0831182,71.4381457,205117.8286,870303.1256,M,66
R2171,redacted,redacted,Edgartown,R,,37.5,41.3895022,70.5114135,282686.7733,793741.5419,M,92
R3667,redacted,redacted,ALLSTON,R,,112.5,42.35303583,71.1324125,230284.9311,900347.2746,M,51
R632,redacted,redacted,Winthrop,R,,18,42.37745943,70.9909441,241923.9624,903120.0187,M,100
R909,redacted,redacted,Pittsfield,R,,21,42.46830099,73.2023479,60010.75876,914482.4585,M,100
R2172,redacted,redacted,NORTH WEYMOUTH,R,,37.5,42.2425573,70.9589175,244656.5752,888152.2219,M,100
R3170,redacted,redacted,Natick,R,,63,42.29530754,71.3989649,208331.738,893874.7295,M,64
R3329,redacted,redacted,Danvers,R,,75,42.54836927,70.9418827,245840.2024,922129.4761,M,100
R3750,redacted,redacted,Saugus,R,,150,42.48054364,71.0213461,239355.9369,914555.7893,M,100
